code,product_name,brands,main_category,categories,labels_tags,allergens,ingredients_text,sugars_100g,lactose_100g,polyols_100g,caffeine_100g,nutriscore_grade,nova_group,url,image_url,axes_sensibles,substitution_group,reason
4337185832772,K-take it veggie Bio Reisdrink,"K-take it veggie,Kaufland,take it veggie,take it veggie (Kaufland)",de:reis-basierter-drink,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Céréales et pommes de terre,Substituts de produits laitiers,Céréales et dérivés,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de céréales,Boissons au riz,de:Plain,de:Reis-basierter Drink","en:vegetarian,en:organic,en:eu-organic,en:non-eu-agriculture,en:vegan,en:eu-agriculture,en:eu-non-eu-agriculture,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:fsc,en:fsc-mix,en:it-bio-009,en:no-lactose,en:nutriscore,en:nutriscore-grade-b,en:84-c-pap,en:fsc-c020428,en:nutriscore-note-e,en:ohne-zuckerzusatz",,"Wasser, Reis* (13%),  Sonnenblumenöl*, Speisesalz *aus kontrolliert biologischer Landwirtschaft",7.3,,,,d,3,http://world-en.openfoodfacts.org/product/4337185832772/k-take-it-veggie-bio-reisdrink,https://images.openfoodfacts.org/images/products/433/718/583/2772/front_en.35.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
0064786203413,Old Cheddar Slices,St Guillaume,en:aged-canadian-cheddar-slices,"Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Cheddar cheese,Aged Canadian Cheddar Slices",en:no-lactose,,"Unpasteurized milk, Bacterial culture, Sal Microbial enzyme.",0,,,,c,,http://world-en.openfoodfacts.org/product/0064786203413/old-cheddar-slices-st-guillaume,https://images.openfoodfacts.org/images/products/006/478/620/3413/front_en.8.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
0041570120651,Lait d'amande,Blue Diamond Almonds,en:almond-based-drinks,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Laits d'amande","en:green-dot,en:no-added-sugar",,"water, almonds (2%), mineral (calcium carbonate), sea salt, emulsifier (sunflower lecithin), stabiliser (gellan gum), natural vanilla flavour, vitamin A palmitate, vitamin D2, D-alpha-tocopherol (vitamin E)",1,,,,c,4,http://world-en.openfoodfacts.org/product/0041570120651/lait-d-amande-blue-diamond-almonds,https://images.openfoodfacts.org/images/products/004/157/012/0651/front_fr.18.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
8437002004064,Biscuit aux Amandes à l'Huile d'Olive,Bicandalus,en:almond-cookies,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Croquants aux amandes","en:organic,en:no-lactose",,,17,,,,d,,http://world-en.openfoodfacts.org/product/8437002004064/biscuit-aux-amandes-a-l-huile-d-olive-bicandalus,https://images.openfoodfacts.org/images/products/843/700/200/4064/front_fr.9.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3760266120009,Douceur d'amande,Les Petites Pousses,en:almond-milk-yogurts,"Aliments et boissons à base de végétaux, Produits fermentés, Substituts de produits laitiers, Desserts, Desserts végétaliens, Produits végétaux fermentés, Desserts végétaliens fermentés, Desserts de lait d'amande fermenté","en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,en:no-lactose,fr:ab-agriculture-biologique",en:nuts,"Lait d’amandes 91% (eau, _AMANDES_* 11%), sucre de canne*, épaississant : agar-agar, tapioca*, ferments sélectionnés *Ingrédients issus de l’Agriculture Biologique. Distribué par ALTERFOODIE, Parc Eurasanté, 70 rue du Docteur Yersin – 59120 LOOS",4.9,,,,b,4,http://world-en.openfoodfacts.org/product/3760266120009/douceur-d-amande-les-petites-pousses,https://images.openfoodfacts.org/images/products/376/026/612/0009/front_fr.37.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3041090899157,Diargal,Gallia,en:baby-milks,"Aliments pour bébé, Laits pour bébé",en:no-lactose,"en:milk,en:soybeans","Sirop de glucose, matières grasses végétales (palme, colza, coprah, tournesol), caséines de _lait_, triglycérides à chaîne moyenne (TMC), chlorure de cystéine, chlorure de choline, émulsifiant : lécithine de _soja_, taurine, inositol, nucléotides, L-tryptophane, antioxydant : extrait riche en tocophérols, L-carnitine, vitamines : A, D3, E, C, B1, B2, niacine, B6, acide folique, B12, biotine, acide pantothénique, K1, minéraux : citrate de sodium, chlorure de magnésium, chlorure de potassium, chlorure de sodium, phosphate de potassium, sulfate de fer, sulfate de zinc, sulfate de cuivre, sulfate de manganèse, carbonate de calcium, iodure de potassium, sélénate de sodium.",8.3,0.05,,,not-applicable,4,http://world-en.openfoodfacts.org/product/3041090899157/diargal-gallia,https://images.openfoodfacts.org/images/products/304/109/089/9157/front_fr.10.400.jpg,lactose|sucre|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
8716900590375,Fortimel creme 2 kcal,Nutricia,en:beverages,Boissons,en:no-lactose,,"Eau, sucre, sirop de glucose, protéines de lait de vache, huiles végétales (colza, tournesol), poudre de cacao, amidon modifié, arôme, orthophosphate di-potassique, émulsifiant (mono - et diglycérides d'acides gras), citrate de sodium, stabilisant (carraghénanes), chlorure de magnésium, chlorure de choline, orthophosphate de magnésium, chlorure de sodium, L-ascorbate de sodium, correcteur d'acidité (hydroxyde de potassium), pyrophosphate ferrique, sulfate de zinc, D-pantothénate de calcium, acétate de DL-α-tocophérol, nicotinamide, sulfate de cuivre, sulfate de manganèse, fluorure de sodium, chlorhydrate de pyridoxine, chlorhydrate de thiamine, riboflavine, acétate de rétinol, acide ptéroylmonoglutamique, iodure de potassium, molybdate de sodium, sélénite de sodium, chlorure de chrome, phytoménadione, D-biotine, cholécalciférol, cyanocobalamine.",11.5,,,,e,4,http://world-en.openfoodfacts.org/product/8716900590375/fortimel-creme-2-kcal-nutricia,https://images.openfoodfacts.org/images/products/871/690/059/0375/front_fr.3.400.jpg,lactose|sucre|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3330261041106,Activia au bifidus nature sans lactose,Danone,en:bifidus-yogurts,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Bifidus yogurts, en:yogurts",en:no-lactose,,,7.3,,,,b,,http://world-en.openfoodfacts.org/product/3330261041106/activia-au-bifidus-nature-sans-lactose-danone,https://images.openfoodfacts.org/images/products/333/026/104/1106/front_fr.3.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
2000000025586,Spéculoos au lait végétal,Aux Caprices de Jess,en:biscuits-and-cakes,"Snacks, Snacks sucrés, Biscuits et gâteaux","en:no-preservatives,en:no-lactose,en:no-milk,fr:lait-vegetal",en:nuts,"lait végétal, _amandes_, ...",,,,,b,3,http://world-en.openfoodfacts.org/product/2000000025586/speculoos-au-lait-vegetal-aux-caprices-de-jess,https://images.openfoodfacts.org/images/products/200/000/002/5586/front_fr.4.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3341504005571,Fromage a pâte  persillée,Saint Agur,en:blue-veined-cheeses,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte persillée","en:made-in-france,en:no-lactose",,,0.5,,,,d,,http://world-en.openfoodfacts.org/product/3341504005571/fromage-a-pate-persillee-saint-agur,https://images.openfoodfacts.org/images/products/334/150/400/5571/front_fr.20.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
7071864003691,Muffin myrtille,Aunt jemima,en:blueberry-muffins,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Muffins, Muffins aux fruits, Muffins aux myrtilles","en:no-lactose,fr:entrepreneurs-engages",,,22.1,,,,d,,http://world-en.openfoodfacts.org/product/7071864003691/muffin-myrtille-aunt-jemima,https://images.openfoodfacts.org/images/products/707/186/400/3691/front_fr.20.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
7627535130304,High Protein Mocca,"Qualité & Prix,Coop",en:bodybuilding-supplements,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Compléments alimentaires, Yaourts, Compléments pour le Bodybuilding","en:no-added-sugar,en:no-lactose",,,2.7,,,,not-applicable,,http://world-en.openfoodfacts.org/product/7627535130304/high-protein-mocca-qualite-prix,https://images.openfoodfacts.org/images/products/762/753/513/0304/front_fr.3.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
5400141239140,Lasagne Bolognaise No gluten,"Boni, Colruyt",en:bolognese-lasagne,"Plats préparés, Plats à base de pâtes, Lasagnes préparées, Lasagnes à la bolognaise","en:no-lactose,en:nutriscore,en:nutriscore-grade-b",,,3,,,,c,,http://world-en.openfoodfacts.org/product/5400141239140/lasagne-bolognaise-no-gluten-boni,https://images.openfoodfacts.org/images/products/540/014/123/9140/front_fr.3.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
4013200256463,Falafel Indian Style,Rinatura Bio rinatura,en:boulettes-vegetariennes,"Alternatives à la viande, Boulettes végétariennes, Falafels, en:Aliments d'origine végétale, en:Aliments et boissons à base de végétaux, en:Boulettes végétariennes","en:organic,en:eu-organic,en:non-eu-agriculture,de:eg-öko-verordnung,en:de-oko-001,en:eu-agriculture,en:no-lactose,en:agriculture-ue-non-ue,en:bio-europeen",,,4.7,,,,e,,http://world-en.openfoodfacts.org/product/4013200256463/falafel-indian-style-rinatura-bio-rinatura,https://images.openfoodfacts.org/images/products/401/320/025/6463/front_fr.4.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
5410459032326,Jambon à l'os,Aubel,en:braised-ham-on-the-bone,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs, Jambons braisés, Jambon à l'os braisé",en:no-lactose,,,0.7,,,,unknown,,http://world-en.openfoodfacts.org/product/5410459032326/jambon-a-l-os-aubel,https://images.openfoodfacts.org/images/products/541/045/903/2326/front_fr.3.400.jpg,lactose|cafeine,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3480341004764,Bresse bleu,Bresse Bleu,en:bresse-blue-cheese-from-cow-s-milk,"Dairies, Fermented foods, Fermented milk products, Cheeses, Blue-veined cheeses, French blue-veined cheeses, Bresse blue cheese from cow's milk, en:cow-cheeses","en:cooperative-product,en:french-milk,en:no-lactose,en:transformed-in-france,fr:creme-origine-france,fr:triman",,"Lait pasteurisé (origine France), crème (origine France), sel, ferments.",0.5,,,,d,3,http://world-en.openfoodfacts.org/product/3480341004764/bresse-bleu,https://images.openfoodfacts.org/images/products/348/034/100/4764/front_fr.8.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
7707363540282,Mozzarella Cheese,"BUF,Buf Creamery",en:buffalo-mozzarella,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages italiens,Fromages à pâte filée,Fromages au lait de bufflonne,Mozzarella,Mozzarella de bufflonne","en:no-gmos,en:pasteurized,en:without-hormones,en:no-lactose",en:milk,"Pasteurized buffalo milk, salt, cheese cultures, rennet, lactic acid.",0,,,,c,3,http://world-en.openfoodfacts.org/product/7707363540282/mozzarella-cheese-buf,https://images.openfoodfacts.org/images/products/770/736/354/0282/front_en.5.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3701286600188,Camembert nature vegan,Tomm\' Pousse,en:camemberts,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages à pâte molle à croûte fleurie, Camemberts","en:vegetarian,en:non-eu-agriculture,en:vegan,en:eu-agriculture,en:eu-non-eu-agriculture,en:green-dot,en:no-lactose",,,0,,,,c,,http://world-en.openfoodfacts.org/product/3701286600188/camembert-nature-vegan-tomm-pousse,https://images.openfoodfacts.org/images/products/370/128/660/0188/front_fr.8.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3760036842209,CANISTRELLI CHATAIGNE BIO 250,Jean paul vincensini et fils,en:canistrelli,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs, Canistrelli","en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,en:no-lactose,fr:ab-agriculture-biologique",,"Farine de Farine de châtaigne AOC (Appellation d'Origine Contrôlée Farine de châtaigne Corse Farina Castagnina Corsa) 22%, huile de tournesol*, sucre de canne roux*, vin blanc*, sel de Guérande, poudre levante? ? : Issu de l'agriculture biologique Analyses",21.9,,,,d,3,http://world-en.openfoodfacts.org/product/3760036842209/canistrelli-chataigne-bio-250-jean-paul-vincensini-et-fils,https://images.openfoodfacts.org/images/products/376/003/684/2209/front_fr.24.400.jpg,gluten|lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3250392360726,Specialite soja caramel 4x100g,Pâturages,en:caramel-soy-desserts,"Aliments et boissons à base de végétaux, Produits fermentés, Substituts de produits laitiers, Desserts, Desserts végétaliens, Produits végétaux fermentés, Desserts végétaliens fermentés, Desserts au soja, Crèmes dessert végétaliennes, Dessert au soja aromatisé, Desserts de soja au caramel, Produits veganes",en:no-lactose,en:soybeans,"Jus de soja 81.9% (eau, graines de soja 6.2%), sucre, caramel 6% (sucre, eau), amidons modifiés de tapioca, arômes naturels, sel, épaississant : carraghénanes.",12,,,,c,4,http://world-en.openfoodfacts.org/product/3250392360726/specialite-soja-caramel-4x100g-paturages,https://images.openfoodfacts.org/images/products/325/039/236/0726/front_fr.3.400.jpg,lactose|sucre|legumineuses|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
8410076600882,"Barre de céréales crunchy avoine et amandes, 5 x 2 barres de 21 g",Nature Valley,en:cereal-bar-with-almonds-or-hazelnuts,"Snacks,Snacks sucrés,Barres,Barres de céréales,en:nuts-cereal-bars,en:cereal-bar-with-almonds-or-hazelnuts,en:cereal-bar-with-almonds,Barre céréalière aux amandes","en:no-artificial-flavors,en:no-preservatives,en:no-colorings,en:no-lactose,fr:triman",en:nuts,"Avoine complète (56%), sucre, huiles végétales (tournesol, colza en proportions variables), morceaux d'amandes (5%), miel, sel, mélasse, émulsifiant (lécithines), poudre à lever (bicarbonate de sodium), arome naturel.",26.1,,,,d,4,http://world-en.openfoodfacts.org/product/8410076600882/barre-de-cereales-crunchy-avoine-et-amandes-5-x-2-barres-de-21-g-nature-valley,https://images.openfoodfacts.org/images/products/841/007/660/0882/front_fr.47.400.jpg,gluten|lactose|sucre|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
8410076602046,Barres crunchy Avoine & Miel,Nature Valley,en:cereal-bars,"Snacks, Snacks sucrés, Barres, Barres de céréales","en:no-preservatives,en:no-colorings,en:no-lactose",,"Avoine complète (60%), sucre, huiles végétales (tournesol, colza en proportions variables), miel (3%), sel de cuisine, mélasse, émulsifiant (lécithines), poudre à lever (bicarbonate de sodium).",26.8,,,,d,4,http://world-en.openfoodfacts.org/product/8410076602046/barres-crunchy-avoine-miel-nature-valley,https://images.openfoodfacts.org/images/products/841/007/660/2046/front_fr.13.400.jpg,gluten|lactose|sucre|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3701091700455,Boisson avoine nature,Naturéo,en:cereal-based-drinks,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de céréales","en:organic,en:eu-organic,en:eu-agriculture,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-b,fr:ab-agriculture-biologique",,,7.7,,,,e,,http://world-en.openfoodfacts.org/product/3701091700455/boisson-avoine-nature-natureo,https://images.openfoodfacts.org/images/products/370/109/170/0455/front_fr.3.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
8606015856247,Oatmeal rasberry,Funandfit,en:cereal-grains,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains",en:no-lactose,,,21,,,,c,,http://world-en.openfoodfacts.org/product/8606015856247/oatmeal-rasberry-funandfit,https://images.openfoodfacts.org/images/products/860/601/585/6247/front_fr.3.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
